Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-22 00:00:00-05:00,0.06336498377404166,0.06336498377404166,0.06228127330541611,0.06228127330541611,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06228124306322791,0.06282278659146874,0.061739699534987064,0.06255201250314713,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06255202980215711,0.06986349466554592,0.062281260287355526,0.06878040730953217,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.0693219460499683,0.07609186675315138,0.0693219460499683,0.07311337441205978,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07311339100159676,0.07419647852622,0.07257122435309406,0.07365493476390839,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07365491707692581,0.07365491707692581,0.07094657602953894,0.07148811966180801,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07148813695121181,0.07202968071445323,0.06823887437176333,0.06986350566148758,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06986349466554592,0.06986349466554592,0.06769731995351842,0.06878040730953217,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06878040730953217,0.06986349466554592,0.06823886363152529,0.06878040730953217,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06878042054220046,0.06878042054220046,0.06823887676000595,0.06823887676000595,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06878040730953217,0.06986349466554592,0.06878040730953217,0.06878040730953217,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06878040730953217,0.06932195098753904,0.06769731995351842,0.06878040730953217,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06878040167598791,0.06932194530963898,0.06823885804233684,0.06932194530963898,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06932195098753904,0.06932195098753904,0.06878040730953217,0.06878040730953217,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06878040167598791,0.0709465762105922,0.06878040167598791,0.06932194530963898,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06932196189824616,0.07040504942472899,0.06932196189824616,0.06986350566148758,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06986348894329004,0.06986348894329004,0.06932194530963898,0.06932194530963898,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06932194530963898,0.07040503257694113,0.06932194530963898,0.06932194530963898,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06932196189824616,0.07148813695121181,0.06932196189824616,0.06986350566148758,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06986349466554592,0.06986349466554592,0.06823886363152529,0.06878040730953217,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06878042054220046,0.06878042054220046,0.06769733297781144,0.06823887676000595,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.0682388733692013,0.06878041712448638,0.06715578585863113,0.06715578585863113,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06715578585863113,0.06769732961391621,0.06715578585863113,0.06715578585863113,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06715578585863113,0.0682388733692013,0.06715578585863113,0.06715578585863113,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.06715577077503469,0.06932194530963898,0.06715577077503469,0.06932194530963898,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06932194513273172,0.07148811966180801,0.06932194513273172,0.07148811966180801,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07148812060770642,0.07419646169092885,0.07094657696827189,0.07311337441205978,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07365494856218786,0.076904211744764,0.07365494856218786,0.07582112401723862,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07582110981315485,0.07582110981315485,0.07365493476390839,0.07365493476390839,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07365493476390839,0.07365493476390839,0.07257122435309406,0.07365493476390839,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07365491805149431,0.07419646169092885,0.07257120788657548,0.07311337441205978,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07311340000714671,0.07419648766517639,0.07257123329186403,0.07419648766517639,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07419648766517639,0.07419648766517639,0.07311340000714671,0.07419648766517639,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07419644322373337,0.07419644322373337,0.07094655930995941,0.07094655930995941,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07094655930995941,0.07094655930995941,0.06986347230066633,0.07094655930995941,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07094655930995941,0.07094655930995941,0.06986347230066633,0.07094655930995941,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.0709465956709785,0.0709465956709785,0.06769733297781144,0.06823887676000595,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06823887676000595,0.06878042054220046,0.06769733297781144,0.06823887676000595,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06823886005780316,0.06878040370744898,0.06715577275851153,0.06769731640815735,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06823886363152529,0.06986349466554592,0.06823886363152529,0.06878040730953217,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06878042054220046,0.06878042054220046,0.06715578919561693,0.06823887676000595,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06823886005780316,0.06878040370744898,0.06715577275851153,0.06769731640815735,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06769734838419211,0.06823889228962973,0.06769734838419211,0.06796812266111374,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06796809411672369,0.06878040730953217,0.06661423259750467,0.06878040730953217,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06878042054220046,0.06932196432439497,0.06769733297781144,0.06823887676000595,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.0682388733692013,0.06878041712448638,0.06715578585863113,0.06715578585863113,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06715578654989997,0.06769733031075943,0.0649896115064621,0.0649896115064621,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.0649896022892486,0.0655311459733031,0.06390651492113958,0.06444805860519409,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06444808706683829,0.06823889452932094,0.06390654314362648,0.06661426275968552,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06661426275968552,0.06661426275968552,0.06607271883647371,0.06661426275968552,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06661426275968552,0.06661426275968552,0.06607271883647371,0.06661426275968552,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06715577275851153,0.06823886005780316,0.06715577275851153,0.06769731640815735,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06769733031075943,0.06769733031075943,0.0649896115064621,0.0649896115064621,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06498961394860843,0.06498961394860843,0.06282281593755831,0.06336498260498047,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06336497857329114,0.06336497857329114,0.06011509320660107,0.06065663695335388,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.06065664318431135,0.06119818698669428,0.056324292765247905,0.05903201177716255,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.059032005713095456,0.061739724446859504,0.059032005713095456,0.06065663695335388,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.059032001809816693,0.061198176653597405,0.059032001809816693,0.05984431505203247,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05984431900902253,0.061739724446859504,0.059032005713095456,0.06065663695335388,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.061198165565872584,0.06282279640436172,0.061198165565872584,0.06282279640436172,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06282279560601912,0.06390650570392609,0.06228125200007126,0.06390650570392609,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06390651492113958,0.0649896022892486,0.06228126098287497,0.06444805860519409,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06444805860519409,0.0655311459733031,0.06444805860519409,0.06444805860519409,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06444808706683829,0.06661426275968552,0.06444808706683829,0.06661426275968552,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.0666142427890405,0.06769733031075943,0.0649896115064621,0.0649896115064621,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06607269834806097,0.0682388733692013,0.06607269834806097,0.06715578585863113,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06715577275851153,0.06823886005780316,0.06715577275851153,0.06769731640815735,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06769730323839811,0.06769730323839811,0.06607267260551453,0.06607267260551453,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06607268965735762,0.06661423334141213,0.06336497123708508,0.06444805860519409,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06444807135644288,0.06444807135644288,0.06011509814061367,0.06228127330541611,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06228126035747437,0.06282280403609093,0.0617397166788578,0.0617397166788578,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.061739692341573144,0.062281235806717676,0.060656605411284065,0.061198148876428604,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.061198148876428604,0.061198148876428604,0.059573518480994986,0.061198148876428604,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06119818070010669,0.061739724446859504,0.06065663695335388,0.06065663695335388,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.06065666530486456,0.061198209304740264,0.05903203330523746,0.06011512130498886,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.060115101045216536,0.06065664486258311,0.059032013410483385,0.05957355722784996,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05957357730511316,0.061198209304740264,0.05957357730511316,0.06011512130498886,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.061198185723014886,0.06282281709661672,0.061198185723014886,0.06228127330541611,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06228125200007126,0.06390650570392609,0.06228125200007126,0.06390650570392609,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06390651492113958,0.06444805860519409,0.06336497123708508,0.06444805860519409,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06444804197263095,0.06661421614980904,0.06444804197263095,0.06607267260551453,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06607268979053482,0.06661423347568088,0.06553114610538877,0.06634346395730972,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06634346740065057,0.06661423693307512,0.06553114950656891,0.06553114950656891,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06553114950656891,0.06580192368739746,0.06444806208006269,0.06553114950656891,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06553115526732156,0.06553115526732156,0.0649896115064621,0.0649896115064621,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.0649896115064621,0.06607269902818104,0.0649896115064621,0.0649896115064621,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.0649895929158218,0.06553113652176966,0.06282279560601912,0.06390650570392609,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06390650570392609,0.06390650570392609,0.06282279560601912,0.06390650570392609,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.0639065263861898,0.0639065263861898,0.06336498260498047,0.06336498260498047,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06336498260498047,0.0639065263861898,0.06282281593755831,0.06336498260498047,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06336498260498047,0.0639065263861898,0.06336498260498047,0.06336498260498047,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06336497060080235,0.06390651427941892,0.06065662932162466,0.0617397166788578,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.061739753304615966,0.061739753304615966,0.05930280298097208,0.06011512130498886,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05957356907780979,0.05957356907780979,0.05686584945237616,0.05849048122763634,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05957355325030238,0.06336498260498047,0.05957355325030238,0.06336498260498047,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.0633649548840419,0.06607267260551453,0.06282278845380702,0.06607267260551453,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06607269321982202,0.06661423693307512,0.06553114950656891,0.06553114950656891,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06553117491326191,0.06823889452932094,0.06553117491326191,0.06661426275968552,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06661423693307512,0.06715578064632824,0.06553114950656891,0.06553114950656891,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06553113735452945,0.06607268096735917,0.06282279640436172,0.06282279640436172,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06282277927186222,0.06336494562285605,0.061198148876428604,0.061198148876428604,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.061198185723014886,0.06228127330541611,0.06011509814061367,0.06228127330541611,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06228127330541611,0.06282281709661672,0.061198185723014886,0.06228127330541611,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06228125200007126,0.0649895929158218,0.061739708394123405,0.06390650570392609,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06390651492113958,0.0655311459733031,0.06390651492113958,0.06444805860519409,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06444805860519409,0.0649896022892486,0.06390651492113958,0.06444805860519409,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06444804930987395,0.06444804930987395,0.06390650570392609,0.06390650570392609,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06390652398474317,0.06553115526732156,0.06390652398474317,0.0649896115064621,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06498959526868912,0.06498959526868912,0.06390650801758159,0.06417728215456009,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06417728064665673,0.06444805012887003,0.06282279640436172,0.06282279640436172,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06282279640436172,0.0633649629032106,0.06228125279153201,0.06282279640436172,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06282277927186222,0.06282277927186222,0.061198148876428604,0.061198148876428604,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.061198148876428604,0.062281235806717676,0.061198148876428604,0.061198148876428604,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06119818070010669,0.062281268193612314,0.05957354945984827,0.06065663695335388,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.06065663695335388,0.061739724446859504,0.06011509320660107,0.06065663695335388,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.060656605411284065,0.061739692341573144,0.060656605411284065,0.061198148876428604,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06282278845380702,0.06715575969410358,0.06282278845380702,0.06607267260551453,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06607270055169669,0.06878041941842908,0.06607270055169669,0.06742656230926514,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06742654491606188,0.07013425843591393,0.06661422714138363,0.06932194530963898,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06932194513273172,0.07311337344465675,0.06932194513273172,0.07148811966180801,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07148813293178695,0.07636264941308185,0.07040504546620079,0.0747380182147026,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07473800434146396,0.07473800434146396,0.07148811966180801,0.07148811966180801,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07202968908872259,0.07311339962739125,0.07202968908872259,0.07257123291492462,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.0725712379483547,0.07636266788100131,0.0725712379483547,0.07582112401723862,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07582112401723862,0.07636266788100131,0.07527958015347594,0.07582112401723862,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.0758210867268243,0.07852880006552176,0.0758210867268243,0.07798726111650467,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07798724537573616,0.07961187119168266,0.07636261491138761,0.07852878421545029,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07907034373750547,0.08177805691957474,0.07907034373750547,0.08177805691957474,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08177805691957474,0.0825903745929177,0.08123651800188307,0.08177805691957474,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08177805691957474,0.08231960513407187,0.08096574854303723,0.08177805691957474,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08177808034401939,0.08177808034401939,0.07907036638635481,0.08123654127120972,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08177810164244426,0.0839449092745781,0.08177810164244426,0.0839449092745781,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08394488145661187,0.08719414355338523,0.08394488145661187,0.08584027737379074,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08584030130096361,0.08611108019044404,0.08231964581954526,0.08340335637331009,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.0834033638800841,0.0861110879409285,0.08286182464600174,0.08502800017595291,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08502799699908672,0.08611108472359534,0.08340336076391851,0.0839449092745781,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08448640628904928,0.08611104171274252,0.08448640628904928,0.08556949347257614,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08556951139610487,0.08881877362728119,0.08556951139610487,0.08881877362728119,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08881876478189774,0.09477637248027067,0.08827721648223008,0.09423482418060303,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09423486034921098,0.0985672112221391,0.09369332113850022,0.09640103578567505,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09640107446647395,0.09694262319129089,0.09423489816083462,0.09585953503847122,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09585946471878888,0.09585946471878888,0.09152648310269143,0.09206803143024445,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09261017292737961,0.0936932599381401,0.09261017292737961,0.09261017292737961,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09261017292737961,0.09477634694890058,0.09152645373391913,0.09261017292737961,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09261021364759539,0.09315175274268528,0.09098495488253928,0.09125572443008423,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09125571358731861,0.09206803143024445,0.08936030838609413,0.09206803143024445,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09206800188770158,0.0936932599381401,0.09098491487694109,0.09261017292737961,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09261019554871552,0.09315173453797203,0.08773567527532578,0.08773567527532578,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08773567858050432,0.09152647953852701,0.08773567858050432,0.09098494052886963,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.09098493464641572,0.0980256199836731,0.09098493464641572,0.0980256199836731,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09856722968743156,0.1023586649462276,0.09856722968743156,0.10127494484186172,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10127492258913187,0.10994024694063033,0.09802565953967579,0.10939870774745941,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10939868142397208,0.11102330790937776,0.10885713306429823,0.11048176884651184,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.11048179543061143,0.11102333462378235,0.10939870774745941,0.10939870774745941,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10939868487715076,0.10994022395711041,0.10669097088373612,0.1077740490436554,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10777404773235777,0.10831559610253658,0.10506633377188815,0.10560788214206696,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10614944249391556,0.10831561781524113,0.10614944249391556,0.10614944249391556,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10614946115685532,0.10723254900794398,0.10506637330576667,0.10533714294433594,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10533709201044905,0.10777403617285439,0.1045247834875187,0.10669095814228058,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10669099097265194,0.10723253015457834,0.10614944249391556,0.10614944249391556,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10614937147332504,0.1072324584093347,0.10344165878170278,0.10506628453731537,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.1050663452745115,0.10560789370397881,0.10398325771238602,0.10452480614185333,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10452483402862817,0.1056079218797168,0.10344174617753951,0.10533714294433594,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10533712442421597,0.10669099097265194,0.10506635483325277,0.10614944249391556,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10614941045778499,0.10614941045778499,0.1023586094379425,0.1023586094379425,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10235864027347394,0.10290017945510127,0.09802565745013633,0.0996502935886383,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.1001918137625728,0.10235862085470955,0.1001918137625728,0.10073336213827133,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.1007333950336874,0.10235865428086897,0.1007333950336874,0.10181648284196854,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10181644512297126,0.1029001554161345,0.10127489677104749,0.10262938588857651,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10290011066529606,0.10614937147332504,0.10290011066529606,0.10506628453731537,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10506635483325277,0.10723253015457834,0.10506635483325277,0.10614944249391556,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10614942357591417,0.10723251104354858,0.10614942357591417,0.10723251104354858,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.1072324966486925,0.1072324966486925,0.10669095763597548,0.10696172714233398,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10696172764992402,0.10777403617285439,0.10669095814228058,0.10669095814228058,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10669095877308088,0.10777403681005829,0.1023586094379425,0.1023586094379425,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10235866457616276,0.10398329180358477,0.10127494447571493,0.1034417524933815,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10344171857972785,0.106149432836637,0.10344171857972785,0.10452480614185333,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10452484041060024,0.10560792832781897,0.10290020388636603,0.1034417524933815,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10344173013852836,0.11048179543061143,0.10290018164854726,0.10939870774745941,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10939872442609304,0.11156490012264637,0.10885717585354891,0.11102335155010223,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.11102335174453457,0.11698096245527267,0.11102335174453457,0.11698096245527267,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11752248764667184,0.12185547071123977,0.11752248764667184,0.12077175080776215,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.12077171281572391,0.12618778189688293,0.12023017377430333,0.12564623355865479,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12564627777852108,0.13485315128030778,0.12456319001769116,0.13377006351947784,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13268691301800503,0.13268691301800503,0.1278123928644415,0.12997856736183167,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12997856736183167,0.13052010633777597,0.12727084459169072,0.12997856736183167,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1299786041720346,0.14026855418640172,0.1299786041720346,0.1370192915201187,117014400,0.0,0.0
